Amsterdam,realSum,room_private,person_capacity,cleanliness_rating,guest_satisfaction_overall,bedrooms,lng,lat
Berlin,229.7373095,TRUE,4,9,92,1,13.42117,52.49658
Berlin,150.743199,TRUE,3,10,98,1,13.31136,52.48753
Berlin,142.7970459,TRUE,2,9,89,1,13.4294,52.52935
Berlin,183.2289427,TRUE,3,9,91,1,13.42129,52.49657
Berlin,139.0576797,TRUE,2,10,96,1,13.38979,52.49147
Berlin,189.5391231,FALSE,3,10,90,1,13.29817,52.48883
Berlin,180.8918388,TRUE,2,10,98,1,13.43377,52.53403
Berlin,301.4863981,FALSE,2,9,93,1,13.34238,52.49674
Berlin,278.1153594,FALSE,2,9,94,1,13.34109,52.49767
Berlin,195.8493035,TRUE,3,10,96,1,13.468,52.507
Berlin,913.5738992,FALSE,5,8,81,3,13.30985,52.47218
Berlin,380.4805086,FALSE,6,9,97,2,13.46624,52.51947
Berlin,324.6237263,FALSE,2,10,97,1,13.34715,52.49777
Berlin,231.840703,TRUE,2,10,98,1,13.4564,52.51405
Berlin,173.8805273,TRUE,3,10,97,1,13.29786,52.50477
Berlin,347.9947649,FALSE,2,10,96,1,13.39016,52.50086
Berlin,371.1320931,FALSE,3,10,96,1,13.38832,52.50158
Berlin,415.0696457,FALSE,3,10,100,1,13.38819,52.50078
Berlin,347.9947649,FALSE,2,10,91,1,13.38991,52.50209
Berlin,371.1320931,FALSE,3,10,97,1,13.3896,52.50056
Berlin,415.0696457,FALSE,3,10,80,1,13.38857,52.5005
Berlin,129.9429747,TRUE,2,10,97,1,13.31119,52.5075
Berlin,319.014677,FALSE,6,9,89,2,13.468,52.519
Berlin,167.1029261,TRUE,2,10,99,1,13.39016,52.50365
Berlin,228.3350472,TRUE,4,8,89,1,13.44577,52.5114
Berlin,247.0318781,FALSE,3,9,90,1,13.30304,52.50028
Berlin,137.8891278,TRUE,2,9,96,1,13.45804,52.50804
Berlin,115.9203515,TRUE,2,10,95,1,13.38798,52.49006
Berlin,520.7067402,FALSE,6,9,96,2,13.39343,52.4919
Berlin,148.4060952,FALSE,4,9,86,1,13.42458,52.51577
Berlin,171.7771338,TRUE,3,9,87,1,13.468,52.519
Berlin,343.0868468,FALSE,4,9,97,1,13.42201,52.49682
Berlin,106.8056464,TRUE,3,10,99,1,13.63235,52.52708
Berlin,104.2348322,TRUE,2,9,92,1,13.45444,52.5473
Berlin,139.2913901,TRUE,4,9,89,1,13.47532,52.55405
Berlin,214.5461344,FALSE,4,10,100,1,13.43458,52.5652
Berlin,157.5208002,FALSE,2,10,95,1,13.5596,52.57778
Berlin,142.7970459,TRUE,2,10,98,1,13.42932,52.54682
Berlin,185.5660466,FALSE,2,8,90,1,13.43977,52.61597
Berlin,380.4805086,FALSE,5,10,100,3,13.44458,52.60997
Berlin,278.3490698,FALSE,2,10,100,1,13.43086,52.55482
Berlin,214.5461344,TRUE,3,9,81,1,13.43606,52.5536
Berlin,278.1153594,TRUE,4,10,88,1,13.43674,52.55305
Berlin,104.2348322,TRUE,2,10,99,1,13.60965,52.52612
Berlin,127.6058708,TRUE,2,10,96,1,13.48719,52.6208
Berlin,90.44591942,TRUE,2,10,98,1,13.51448,52.52895
Berlin,142.7970459,TRUE,2,10,98,1,13.45506,52.53804
Berlin,276.011966,FALSE,3,10,96,1,13.44377,52.58089
Berlin,111.4798542,TRUE,4,8,90,1,13.47071,52.60762
Berlin,346.5925026,FALSE,2,10,95,1,13.45644,52.55399
Berlin,209.8719267,TRUE,3,9,93,1,13.46558,52.53088
Berlin,109.1427503,TRUE,4,8,90,0,13.47066,52.60922
Berlin,218.0517902,TRUE,2,10,96,1,13.4297,52.54944
Berlin,226.2316537,FALSE,2,9,100,1,13.43703,52.54785
Berlin,208.4696644,FALSE,2,10,99,1,13.55821,52.52625
Berlin,183.2289427,FALSE,3,9,95,1,13.59554,52.5301
Berlin,157.7545106,FALSE,4,10,98,2,13.45037,52.6008
Berlin,127.6058708,TRUE,2,10,91,1,13.49559,52.5435
Berlin,168.271478,TRUE,2,9,96,1,13.43984,52.51981
Berlin,88.10881556,TRUE,2,10,99,1,13.57562,52.5443
Berlin,336.3092456,FALSE,6,10,93,2,13.45508,52.54993
Berlin,223.6608395,FALSE,2,4,80,0,13.44414,52.52989
Berlin,220.3888941,FALSE,2,10,100,1,13.46704,52.51709
Berlin,287.6974853,FALSE,4,10,97,1,13.438,52.544
Berlin,287.6974853,FALSE,5,10,98,2,13.50429,52.53596
Berlin,248.20043,FALSE,2,8,100,1,13.44121,52.53406
Berlin,139.2913901,TRUE,2,10,93,1,13.45111,52.5463
Berlin,126.2036085,TRUE,4,9,93,1,13.51817,52.5742
Berlin,220.3888941,FALSE,4,7,84,0,13.51609,52.53435
Berlin,301.4863981,FALSE,4,9,100,1,13.6204,52.52361
Berlin,122.9316631,TRUE,2,9,88,1,13.439,52.549
Berlin,120.8282696,TRUE,3,9,92,1,13.47216,52.60825
Berlin,192.5773581,TRUE,2,9,96,1,13.4333,52.53661
Berlin,201.6920632,FALSE,4,9,91,2,13.50093,52.63311
Berlin,150.743199,TRUE,2,10,80,1,13.46181,52.49766
Berlin,64.97148733,TRUE,2,10,96,1,13.45633,52.54856
Berlin,115.9203515,FALSE,2,10,95,1,13.43263,52.54838
Berlin,147.0038329,TRUE,2,9,92,1,13.49386,52.56114
Berlin,162.4287183,TRUE,2,10,99,1,13.43319,52.53662
Berlin,345.4239506,FALSE,2,10,97,1,13.41483,52.5156
Berlin,197.2515659,FALSE,4,10,95,2,13.634,52.521
Berlin,206.3662709,FALSE,2,9,96,1,13.43063,52.47262
Berlin,249.1352716,FALSE,5,9,100,1,13.348,52.498
Berlin,202.8606151,FALSE,3,10,91,1,13.348,52.498
Berlin,243.5262223,TRUE,2,9,93,1,13.38273,52.52878
Berlin,150.743199,TRUE,2,10,100,1,13.42295,52.49903
Berlin,298.9155838,FALSE,2,9,98,2,13.39402,52.53205
Berlin,238.6183042,FALSE,2,10,95,0,13.402,52.533
Berlin,204.2628774,TRUE,3,9,91,1,13.40273,52.54783
Berlin,116.1540619,TRUE,2,9,97,1,13.4496,52.47196
Berlin,220.3888941,FALSE,2,10,98,1,13.42728,52.46877
Berlin,299.1492942,FALSE,4,9,93,1,13.39409,52.52834
Berlin,324.6237263,TRUE,4,9,96,1,13.40973,52.5265
Berlin,278.3490698,FALSE,3,10,93,1,13.38475,52.555
Berlin,162.4287183,TRUE,2,10,99,1,13.35058,52.55624
Berlin,237.6834627,FALSE,4,10,96,1,13.63528,52.45105
Berlin,129.9429747,TRUE,3,9,94,1,13.32606,52.52707
Berlin,330.7001963,TRUE,6,9,90,2,13.42524,52.47629
Berlin,133.2149201,TRUE,2,10,97,1,13.37796,52.55266
Berlin,212.2090306,TRUE,2,9,98,1,13.43135,52.48883
Berlin,342.1520052,TRUE,4,9,87,2,13.42847,52.48991
Berlin,177.386183,TRUE,2,9,98,1,13.34956,52.49688
Berlin,336.3092456,TRUE,6,9,89,1,13.39649,52.52701
Berlin,247.0318781,TRUE,3,10,89,1,13.38081,52.53307
Berlin,293.5402449,FALSE,6,9,94,2,13.44307,52.47263
Berlin,243.5262223,TRUE,2,10,98,1,13.41829,52.53503
Berlin,134.6171824,TRUE,2,9,93,1,13.38895,52.56602
Berlin,237.6834627,TRUE,2,9,97,1,13.40529,52.52125
Berlin,156.5859587,TRUE,2,10,96,1,13.33377,52.52347
Berlin,177.386183,TRUE,4,10,98,1,13.40775,52.54764
Berlin,122.9316631,TRUE,2,10,99,1,13.4219,52.4762
Berlin,155.4174067,TRUE,2,9,97,1,13.34917,52.55179
Berlin,193.7459101,TRUE,3,10,99,1,13.448,52.474
Berlin,294.7087969,TRUE,3,9,95,3,13.39097,52.52585
Berlin,174.1142376,TRUE,2,10,98,1,13.383,52.53629
Berlin,109.1427503,TRUE,2,10,97,1,13.3467,52.55192
Berlin,142.7970459,TRUE,2,10,93,1,13.42819,52.48693
Berlin,755.3519678,TRUE,2,9,100,1,13.38365,52.51283
Berlin,347.7610545,TRUE,2,9,93,1,13.43816,52.48245
Berlin,160.0916145,TRUE,2,7,84,1,13.44,52.49275
Berlin,202.8606151,TRUE,2,10,100,1,13.39549,52.53565
Berlin,272.5063102,TRUE,2,10,100,1,13.39692,52.53322
Berlin,272.5063102,FALSE,5,8,100,2,13.42707,52.47483
Berlin,149.8083575,TRUE,3,9,94,1,13.41043,52.54004
Berlin,336.3092456,TRUE,2,10,100,1,13.43322,52.46925
Berlin,272.5063102,FALSE,2,10,94,0,13.40536,52.52268
Berlin,208.7033748,TRUE,4,10,96,1,13.39752,52.53403
Berlin,148.4060952,TRUE,2,9,95,1,13.44649,52.47861
Berlin,190.0065439,TRUE,2,9,96,1,13.39639,52.52949
Berlin,125.0350566,TRUE,2,9,97,1,13.45442,52.47898
Berlin,808.4042255,FALSE,6,8,79,2,13.39951,52.52919
Berlin,505.5155651,FALSE,4,10,98,2,13.40855,52.52301
Berlin,211.0404786,TRUE,2,10,98,1,13.34931,52.5344
Berlin,136.7205759,TRUE,2,10,92,1,13.37901,52.52132
Berlin,157.5208002,TRUE,3,9,98,1,13.42171,52.53511
Berlin,115.9203515,TRUE,2,10,95,1,13.41931,52.4629
Berlin,232.0744134,FALSE,2,10,93,1,13.39756,52.53717
Berlin,426.755165,TRUE,6,10,97,3,13.45406,52.46813
Berlin,185.7997569,TRUE,2,10,97,1,13.336,52.521
Berlin,786.4354492,FALSE,6,9,91,3,13.3995,52.52252
Berlin,157.7545106,TRUE,2,10,97,1,13.42964,52.48565
Berlin,405.9549406,FALSE,5,10,100,3,13.40518,52.5502
Berlin,266.6635505,TRUE,2,10,99,1,13.3739,52.56222
Berlin,347.9947649,FALSE,4,9,89,1,13.393,52.528
Berlin,180.8918388,FALSE,3,9,90,1,13.337,52.524
Berlin,179.7232869,TRUE,2,10,95,1,13.35811,52.50018
Berlin,127.6058708,TRUE,2,10,100,1,13.62368,52.45386
Berlin,260.8207909,TRUE,2,8,80,1,13.43176,52.48277
Berlin,175.0490792,FALSE,6,9,93,3,13.6142,52.46287
Berlin,411.5639899,FALSE,2,10,98,1,13.40401,52.52281
Berlin,605.3099,FALSE,2,10,98,1,13.41,52.532
Berlin,272.5063102,FALSE,6,8,90,1,13.427,52.486
Berlin,296.8121903,TRUE,2,10,100,1,13.35996,52.57082
Berlin,141.3947836,TRUE,2,10,100,1,13.39008,52.55478
Berlin,278.3490698,TRUE,2,10,94,1,13.45059,52.47276
Berlin,162.4287183,TRUE,2,8,91,1,13.42676,52.48052
Berlin,160.0916145,TRUE,2,9,95,1,13.42319,52.47747
Berlin,201.6920632,TRUE,2,10,98,1,13.37936,52.53262
Berlin,405.9549406,TRUE,2,6,60,1,13.35408,52.49937
Berlin,221.557446,TRUE,2,10,95,0,13.4438,52.47458
Berlin,539.1698607,FALSE,5,9,95,0,13.40223,52.52962
Berlin,382.583902,FALSE,4,10,94,1,13.40127,52.53165
Berlin,162.4287183,TRUE,2,10,100,1,13.43361,52.48022
Berlin,153.0803029,TRUE,2,10,95,1,13.37685,52.54428
Berlin,160.0916145,TRUE,3,10,99,1,13.444,52.47086
Berlin,695.7558194,FALSE,3,10,100,0,13.44666,52.4741
Berlin,266.6635505,FALSE,6,10,98,2,13.39581,52.57017
Berlin,124.100215,TRUE,2,9,95,1,13.43408,52.46952
Berlin,488.2209965,FALSE,6,9,87,2,13.39824,52.52519
Berlin,247.0318781,TRUE,3,9,92,2,13.38684,52.52835
Berlin,178.554735,TRUE,2,9,96,1,13.38245,52.55245
Berlin,116.1540619,TRUE,3,9,95,1,13.42465,52.47673
Berlin,243.5262223,TRUE,2,10,100,1,13.38034,52.55285
Berlin,105.6370945,TRUE,2,9,87,1,13.43923,52.4736
Berlin,139.2913901,TRUE,3,9,100,2,13.43054,52.47892
Berlin,102.1314387,TRUE,3,10,100,1,13.643,52.523
Berlin,111.2461438,TRUE,2,8,89,1,13.42307,52.47689
Berlin,254.9780312,TRUE,2,10,100,1,13.44538,52.48008
Berlin,214.5461344,TRUE,2,10,99,1,13.35051,52.52529
Berlin,209.8719267,TRUE,3,10,100,1,13.34665,52.56784
Berlin,193.5121997,TRUE,2,10,97,1,13.36863,52.54766
Berlin,337.4777975,FALSE,4,9,80,0,13.40922,52.54826
Berlin,168.271478,TRUE,2,10,97,1,13.33533,52.52255
Berlin,336.3092456,TRUE,2,9,87,1,13.39228,52.52937
Berlin,86.94026363,FALSE,6,7,84,1,13.386,52.56
Berlin,293.5402449,TRUE,2,9,89,2,13.40506,52.52613
Berlin,120.8282696,TRUE,2,9,82,1,13.386,52.56
Berlin,150.743199,TRUE,2,10,99,1,13.40281,52.551
Berlin,174.347948,TRUE,3,8,100,1,13.386,52.56
Berlin,101.6640179,FALSE,5,7,67,1,13.383,52.553
Berlin,162.1950079,TRUE,2,10,97,1,13.37059,52.54367
Berlin,160.0916145,TRUE,2,10,98,1,13.405,52.54
Berlin,186.7345985,TRUE,2,10,94,1,13.44746,52.47818
Berlin,301.4863981,FALSE,2,10,98,1,13.40672,52.5335
Berlin,162.4287183,TRUE,3,9,93,1,13.38126,52.56143
Berlin,185.5660466,FALSE,3,10,94,1,13.35059,52.56319
Berlin,189.3054127,TRUE,4,10,95,2,13.37493,52.55216
Berlin,162.4287183,TRUE,2,10,100,1,13.43962,52.47747
Berlin,122.9316631,TRUE,2,10,100,1,13.34465,52.52997
Berlin,191.4088062,FALSE,3,10,97,1,13.36371,52.56303
Berlin,160.0916145,TRUE,2,10,99,1,13.41766,52.52532
Berlin,307.3291577,FALSE,2,7,80,1,13.37475,52.50715
Berlin,308.4977096,TRUE,2,10,100,1,13.41048,52.54096
Berlin,182.0603908,FALSE,3,10,95,1,13.34906,52.56227
Berlin,115.9203515,TRUE,2,10,93,1,13.43214,52.4659
Berlin,162.4287183,TRUE,2,10,40,1,13.4265,52.47481
Berlin,139.0576797,TRUE,2,10,97,1,13.40312,52.55293
Berlin,330.7001963,FALSE,5,9,86,1,13.38794,52.55342
Berlin,624.9415724,FALSE,6,8,85,3,13.3488,52.53403
Berlin,150.743199,TRUE,2,10,100,0,13.33299,52.52651
Berlin,428.8585585,FALSE,6,10,99,2,13.6176,52.51516
Berlin,182.9952323,FALSE,3,10,100,2,13.62227,52.50973
Berlin,189.0717023,TRUE,2,10,100,1,13.43357,52.47201
Berlin,289.8008788,FALSE,2,10,100,0,13.34014,52.52532
Berlin,189.0717023,TRUE,2,9,80,0,13.40113,52.53217
Berlin,1380.05983,FALSE,6,10,99,3,13.37966,52.53302
Berlin,191.4088062,TRUE,2,10,100,1,13.40711,52.53129
Berlin,132.0463681,TRUE,2,9,92,1,13.42205,52.53216
Berlin,243.7599327,TRUE,2,10,90,1,13.40555,52.53364
Berlin,187.66944,TRUE,2,10,90,1,13.39969,52.53653
Berlin,235.3463588,FALSE,5,9,94,2,13.36299,52.56141
Berlin,180.8918388,FALSE,4,9,88,0,13.33,52.528
Berlin,191.4088062,FALSE,2,10,96,1,13.36416,52.56133
Berlin,127.6058708,TRUE,2,9,98,1,13.35453,52.5511
Berlin,484.7153407,FALSE,4,10,100,2,13.42316,52.49212
Berlin,299.1492942,FALSE,4,10,96,1,13.37403,52.53672
Berlin,156.5859587,TRUE,3,9,85,1,13.43296,52.48374
Berlin,220.1551837,FALSE,5,10,88,2,13.36434,52.56333
Berlin,139.2913901,TRUE,2,10,95,1,13.3897,52.53123
Berlin,252.8746377,FALSE,5,9,90,1,13.43607,52.47058
Berlin,289.8008788,FALSE,6,10,94,1,13.44967,52.4781
Berlin,144.9004394,TRUE,2,10,99,1,13.3522,52.54802
Berlin,118.2574554,TRUE,2,10,98,1,13.45455,52.47974
Berlin,168.271478,TRUE,2,10,100,1,13.425,52.48933
Berlin,179.7232869,TRUE,2,10,94,1,13.40755,52.54659
Berlin,139.2913901,TRUE,2,10,99,1,13.44183,52.49729
Berlin,376.9748528,TRUE,3,9,96,1,13.43866,52.47709
Berlin,220.1551837,TRUE,2,10,100,1,13.40265,52.53304
Berlin,150.743199,TRUE,2,8,86,0,13.37798,52.53608
Berlin,170.3748715,FALSE,2,10,98,1,13.40402,52.56294
Berlin,144.9004394,TRUE,2,10,100,1,13.41298,52.5319
Berlin,365.2893335,FALSE,4,9,91,2,13.40861,52.52836
Berlin,162.1950079,TRUE,2,10,96,1,13.37924,52.5342
Berlin,109.1427503,TRUE,3,9,96,1,13.45532,52.47411
Berlin,104.4685426,TRUE,2,10,98,1,13.37896,52.55656
Berlin,122.9316631,TRUE,2,10,88,1,13.40996,52.54778
Berlin,132.0463681,TRUE,2,9,94,1,13.43752,52.46893
Berlin,460.4094606,FALSE,5,9,94,1,13.40653,52.53497
Berlin,174.1142376,TRUE,2,10,99,1,13.38843,52.52644
Berlin,194.6807516,TRUE,2,10,96,1,13.33695,52.52053
Berlin,95.12012714,TRUE,2,10,100,1,13.38617,52.55943
Berlin,191.4088062,FALSE,3,10,95,0,13.36457,52.56291
Berlin,161.026456,FALSE,5,10,96,1,13.6501,52.52285
Berlin,160.0916145,TRUE,2,10,98,1,13.43836,52.4778
Berlin,129.9429747,TRUE,2,8,90,1,13.36688,52.55776
Berlin,278.1153594,FALSE,2,9,92,0,13.37963,52.52884
Berlin,278.1153594,FALSE,2,9,92,0,13.38064,52.53012
Berlin,289.8008788,FALSE,3,9,91,0,13.37951,52.5301
Berlin,289.8008788,FALSE,3,9,91,0,13.38037,52.5292
Berlin,105.6370945,TRUE,2,7,87,1,13.35395,52.53045
Berlin,240.0205665,FALSE,2,10,100,1,13.45164,52.46972
Berlin,165.7006637,TRUE,4,9,87,0,13.38991,52.53957
Berlin,122.9316631,TRUE,3,10,97,1,13.59696,52.44907
Berlin,347.9947649,TRUE,6,10,100,1,13.42776,52.49779
Berlin,141.628494,TRUE,2,9,87,1,13.42913,52.46958
Berlin,359.6802842,FALSE,4,9,83,3,13.43962,52.47819
Berlin,121.7631112,TRUE,2,9,98,1,13.37099,52.5506
Berlin,278.3490698,FALSE,5,9,84,1,13.36339,52.49158
Berlin,132.2800785,TRUE,2,10,100,1,13.32594,52.52735
Berlin,180.8918388,TRUE,4,9,98,1,13.32572,52.52135
Berlin,278.3490698,FALSE,2,10,70,1,13.4,52.524
Berlin,322.2866224,TRUE,2,10,95,1,13.40856,52.52827
Berlin,324.6237263,FALSE,2,10,100,1,13.4,52.524
Berlin,487.0524446,FALSE,2,10,20,1,13.4,52.524
Berlin,408.0583341,FALSE,2,10,97,0,13.38915,52.53078
Berlin,162.4287183,TRUE,2,10,99,1,13.3578,52.5509
Berlin,122.9316631,TRUE,3,10,99,1,13.34042,52.56313
Berlin,261.0545013,FALSE,2,10,95,0,13.40872,52.55294
Berlin,344.4891091,FALSE,3,9,93,1,13.37554,52.53586
Berlin,194.6807516,TRUE,3,10,100,1,13.31632,52.5182
Berlin,148.4060952,TRUE,2,10,100,1,13.54645,52.43658
Berlin,542.6755165,TRUE,4,10,100,1,13.39,52.526
Berlin,296.8121903,TRUE,2,10,98,1,13.39,52.526
Berlin,271.3377582,TRUE,2,10,93,1,13.39,52.526
Berlin,257.5488455,TRUE,2,8,100,1,13.39,52.527
Berlin,92.54931289,TRUE,2,10,100,1,13.349,52.548
Berlin,534.495653,FALSE,5,10,97,2,13.40114,52.53396
Berlin,808.4042255,FALSE,2,10,100,1,13.40212,52.52969
Berlin,226.2316537,FALSE,2,9,94,1,13.42095,52.47721
Berlin,528.8866037,FALSE,6,10,100,3,13.39888,52.53401
Berlin,475.6006357,FALSE,4,10,100,0,13.38777,52.5319
Berlin,626.1101243,FALSE,2,10,100,1,13.40098,52.52949
Berlin,521.8752921,FALSE,2,10,90,1,13.40095,52.53117
Berlin,139.2913901,TRUE,2,10,99,1,13.42787,52.47584
Berlin,136.9542862,FALSE,3,9,92,1,13.34219,52.53078
Berlin,505.5155651,FALSE,2,10,100,1,13.38936,52.53187
Berlin,519.3044779,FALSE,2,10,80,1,13.38882,52.5304
Berlin,440.5440778,FALSE,4,4,60,1,13.40312,52.53263
Berlin,672.6184912,FALSE,3,10,100,2,13.40317,52.53974
Berlin,202.8606151,FALSE,2,10,100,1,13.39997,52.53546
Berlin,111.2461438,TRUE,2,8,90,1,13.402,52.547
Berlin,153.0803029,TRUE,2,9,97,1,13.41255,52.53298
Berlin,521.8752921,FALSE,2,10,100,1,13.40997,52.52315
Berlin,461.3443021,FALSE,4,10,100,1,13.403,52.52948
Berlin,693.4187155,FALSE,6,10,93,2,13.40115,52.52923
Berlin,2319.341872,TRUE,3,9,97,0,13.35702,52.49896
Berlin,134.6171824,TRUE,2,9,95,1,13.45678,52.4868
Berlin,226.2316537,FALSE,2,10,98,1,13.4223,52.47685
Berlin,252.6409274,TRUE,2,10,60,1,13.35231,52.49534
Berlin,394.2694213,FALSE,2,10,100,0,13.4069,52.54021
Berlin,519.5381883,FALSE,2,10,100,2,13.39278,52.52066
Berlin,115.9203515,TRUE,2,7,84,1,13.40288,52.54627
Berlin,254.0431897,FALSE,4,10,97,1,13.408,52.547
Berlin,327.1945405,TRUE,2,10,100,1,13.40867,52.54176
Berlin,317.6124147,TRUE,2,10,100,1,13.40816,52.54265
Berlin,143.7318874,FALSE,2,10,94,1,13.3391,52.52271
Berlin,294.7087969,TRUE,2,10,100,1,13.40855,52.54075
Berlin,389.5952136,TRUE,4,10,100,2,13.40993,52.54122
Berlin,131.1115266,TRUE,2,9,94,1,13.35708,52.54242
Berlin,129.9429747,TRUE,2,9,100,1,13.34465,52.53431
Berlin,179.4895765,FALSE,2,8,98,1,13.33582,52.5273
Berlin,122.9316631,TRUE,2,9,90,1,13.34959,52.49926
Berlin,156.5859587,TRUE,2,10,96,1,13.35962,52.57101
Berlin,285.3603814,FALSE,2,9,93,1,13.38871,52.53115
Berlin,113.5832476,TRUE,2,8,89,1,13.402,52.547
Berlin,182.0603908,TRUE,4,9,100,1,13.41551,52.48862
Berlin,174.1142376,TRUE,2,8,84,1,13.36026,52.54422
Berlin,131.1115266,TRUE,2,10,100,1,13.55185,52.44106
Berlin,187.9031504,TRUE,4,10,96,1,13.448,52.474
Berlin,172.7119753,TRUE,2,10,100,1,13.40937,52.52479
Berlin,115.9203515,TRUE,2,9,88,1,13.39468,52.56014
Berlin,243.5262223,FALSE,2,10,90,1,13.399,52.57
Berlin,276.011966,FALSE,3,10,80,1,13.43458,52.4803
Berlin,318.7809666,FALSE,4,10,87,1,13.40215,52.52953
Berlin,150.743199,TRUE,2,10,100,0,13.37716,52.53714
Berlin,173.8805273,TRUE,3,10,80,1,13.38002,52.55342
Berlin,278.3490698,TRUE,3,9,96,2,13.38968,52.56203
Berlin,143.7318874,FALSE,2,10,97,1,13.42709,52.46875
Berlin,75.02103393,FALSE,6,7,87,1,13.38712,52.56047
Berlin,110.3113022,TRUE,2,10,96,1,13.39837,52.54745
Berlin,486.8187342,FALSE,6,10,98,3,13.40949,52.53693
Berlin,179.4895765,TRUE,2,10,100,1,13.35015,52.55004
Berlin,150.743199,TRUE,2,10,100,1,13.35945,52.53183
Berlin,295.6436384,FALSE,2,10,90,0,13.58449,52.43012
Berlin,95.12012714,TRUE,2,10,100,1,13.42552,52.46729
Berlin,431.4293727,FALSE,6,10,96,2,13.41156,52.54101
Berlin,144.9004394,TRUE,2,9,96,1,13.45352,52.47301
Berlin,331.4013275,FALSE,2,10,100,1,13.34967,52.49474
Berlin,336.3092456,FALSE,3,9,88,1,13.3608,52.52185
Berlin,355.940918,FALSE,4,10,90,2,13.408,52.549
Berlin,116.1540619,TRUE,2,10,100,1,13.42102,52.46816
Berlin,148.4060952,TRUE,3,10,100,1,13.42549,52.47729
Berlin,663.5037861,FALSE,5,10,94,2,13.40845,52.53502
Berlin,370.8983827,FALSE,4,8,83,0,13.348,52.533
Berlin,2317.004768,FALSE,4,10,80,1,13.37151,52.54682
Berlin,139.2913901,TRUE,2,10,100,1,13.33343,52.5245
Berlin,347.9947649,FALSE,3,10,100,1,13.39928,52.52934
Berlin,109.1427503,TRUE,2,9,98,1,13.34135,52.5324
Berlin,79.92895204,FALSE,6,8,60,1,13.386,52.56003
Berlin,84.60315976,TRUE,2,10,100,1,13.61437,52.44597
Berlin,463.9151164,FALSE,4,10,96,2,13.36443,52.56778
Berlin,155.4174067,TRUE,2,10,100,1,13.40571,52.5386
Berlin,484.7153407,FALSE,6,10,94,3,13.35061,52.55007
Berlin,341.9182948,FALSE,6,10,94,2,13.399,52.524
Berlin,341.9182948,FALSE,6,9,93,3,13.399,52.524
Berlin,532.3922595,FALSE,6,9,85,3,13.34898,52.55097
Berlin,501.0750678,FALSE,2,10,93,0,13.3996,52.52904
Berlin,399.8784706,FALSE,4,10,96,1,13.41236,52.5207
Berlin,301.7201084,TRUE,2,9,100,1,13.43325,52.47267
Berlin,179.7232869,FALSE,2,9,77,1,13.399,52.524
Berlin,119.4260073,TRUE,2,8,91,1,13.43639,52.46881
Berlin,139.2913901,TRUE,2,7,80,1,13.3551,52.54203
Berlin,198.1864074,TRUE,3,9,100,0,13.40462,52.52238
Berlin,428.8585585,TRUE,2,10,100,1,13.40976,52.53818
Berlin,370.8983827,FALSE,3,10,100,1,13.41061,52.53965
Berlin,81.33121436,TRUE,2,9,92,1,13.46119,52.46793
Berlin,226.2316537,FALSE,2,9,92,1,13.409,52.522
Berlin,449.8924932,FALSE,4,10,100,2,13.37658,52.53365
Berlin,579.8354679,FALSE,6,10,100,2,13.34793,52.53367
Berlin,324.6237263,FALSE,3,10,100,0,13.40866,52.52822
Berlin,115.9203515,TRUE,2,10,93,1,13.34983,52.56745
Berlin,122.9316631,TRUE,2,10,100,1,13.32894,52.52726
Berlin,109.1427503,TRUE,2,10,100,3,13.39116,52.56357
Berlin,344.4891091,FALSE,4,10,100,3,13.36964,52.56949
Berlin,122.9316631,TRUE,3,10,100,1,13.39307,52.55775
Berlin,211.9753202,TRUE,3,9,100,1,13.42697,52.47659
Berlin,319.2483874,FALSE,2,8,90,1,13.40531,52.52813
Berlin,163.5972703,TRUE,3,9,87,1,13.43655,52.47036
Berlin,115.9203515,TRUE,2,9,100,1,13.32675,52.5202
Berlin,133.2149201,TRUE,3,10,93,1,13.41836,52.46496
Berlin,106.8056464,TRUE,2,10,100,1,13.42426,52.47285
Berlin,498.5042535,FALSE,4,10,100,2,13.34199,52.51981
Berlin,780.3589792,FALSE,2,10,100,1,13.397,52.538
Berlin,260.8207909,FALSE,3,10,100,1,13.405,52.548
Berlin,150.743199,TRUE,2,8,80,1,13.41094,52.52207
Berlin,185.5660466,TRUE,2,10,100,1,13.40895,52.5275
Berlin,162.4287183,TRUE,2,10,100,1,13.35636,52.52125
Berlin,245.8633262,FALSE,4,10,100,2,13.39161,52.55922
Berlin,266.6635505,TRUE,4,10,100,2,13.3998,52.53683
Berlin,231.840703,FALSE,4,9,88,1,13.4289,52.4726
Berlin,134.6171824,TRUE,2,10,91,1,13.4148,52.46541
Berlin,150.743199,TRUE,2,9,94,1,13.3522,52.49494
Berlin,163.5972703,TRUE,2,9,93,1,13.38969,52.54024
Berlin,438.4406843,FALSE,5,10,94,1,13.39693,52.53724
Berlin,504.5807236,FALSE,2,10,97,1,13.39632,52.53114
Berlin,388.6603721,TRUE,2,9,100,1,13.38993,52.52642
Berlin,154.0151444,TRUE,2,10,96,1,13.35474,52.49697
Berlin,172.7119753,TRUE,2,10,96,1,13.35037,52.53942
Berlin,240.2542769,FALSE,2,10,90,1,13.453,52.486
Berlin,220.3888941,FALSE,3,9,97,1,13.44375,52.4721
Berlin,185.5660466,TRUE,2,10,97,1,13.38705,52.53359
Berlin,127.6058708,TRUE,2,9,87,1,13.40931,52.52677
Berlin,146.3027017,TRUE,2,9,93,1,13.34165,52.51723
